season,seasonLabel,teamId,team,conference,athleteId,name,position,games,starts,minutes,points,turnovers,fouls,assists,steals,blocks,usage,offensiveRating,defensiveRating,netRating,PORPAG,effectiveFieldGoalPct,trueShootingPct,assistsTurnoverRatio,freeThrowRate,offensiveReboundPct,fieldGoals_pct,fieldGoals_attempted,fieldGoals_made,twoPointFieldGoals_pct,twoPointFieldGoals_attempted,twoPointFieldGoals_made,threePointFieldGoals_pct,threePointFieldGoals_attempted,threePointFieldGoals_made,freeThrows_pct,freeThrows_attempted,freeThrows_made,rebounds_total,rebounds_defensive,rebounds_offensive,winShares_totalPer40,winShares_total,winShares_defensive,winShares_offensive
2025,20242025,1,Abilene Christian,WAC,6045,Leonardo Bettiol,F,32,31,828,419,61,111,37,33,13,26.0,107.3,103.0,4.3,2.1,52.6,0.567,0.61,40.9,38.1,52.4,313,164,53.6,304,163,11.1,9,1,70.3,128,90,126,78,48,0.13,2.7,1.2,1.5
2025,20242025,1,Abilene Christian,WAC,6046,Nasir DeGruy,G,32,9,579,117,49,59,42,42,3,16.3,76.6,100.4,-23.8,-0.5,38.2,0.421,0.86,21.3,15.7,36.2,127,46,41.8,98,41,17.2,29,5,74.1,27,20,51,43,8,0.021,0.3,1.0,-0.7
2025,20242025,1,Abilene Christian,WAC,6047,Quion Williams,G,30,30,888,411,77,69,75,35,22,26.2,102.0,103.1,-1.1,1.7,49.2,0.533,0.97,35.7,32.7,46.5,333,155,49.1,279,137,33.3,54,18,69.7,119,83,153,103,50,0.104,2.3,1.2,1.1
2025,20242025,1,Abilene Christian,WAC,6048,Joseph Venzant,G,8,6,157,13,8,17,4,7,1,7.1,70.1,110.9,-40.8,-0.4,40.0,0.425,0.5,120.0,12.5,40.0,10,4,40.0,10,4,0.0,0,0,41.7,12,5,32,28,4,0.0,0.0,0.1,-0.1
2025,20242025,1,Abilene Christian,WAC,6049,Hunter Jack Madden,G,32,29,883,285,65,45,68,41,4,19.5,98.1,104.6,-6.5,0.9,44.6,0.51,1.05,27.7,25.3,34.1,249,85,42.3,78,33,30.4,171,52,91.3,69,63,75,56,19,0.072,1.6,1.1,0.5
2025,20242025,1,Abilene Christian,WAC,6050,Bradyn Hubbard,F,31,23,735,315,45,82,26,42,5,21.4,113.1,99.5,13.6,2.1,53.8,0.59,0.58,32.1,37.5,49.6,234,116,51.3,187,96,42.6,47,20,84.0,75,63,176,110,66,0.158,2.9,1.3,1.6
2025,20242025,1,Abilene Christian,WAC,6051,Jack Sawyer,F,19,0,91,16,5,13,3,2,0,10.8,94.8,104.7,-9.9,0.1,50.0,0.538,0.6,14.3,41.2,50.0,14,7,50.0,14,7,0.0,0,0,100.0,2,2,17,10,7,0.044,0.1,0.1,0.0
2025,20242025,1,Abilene Christian,WAC,6052,Ma'Shy Hill,F,29,1,178,37,14,42,2,5,13,13.7,82.3,101.3,-19.0,-0.1,53.6,0.535,0.14,53.6,42.3,53.6,28,15,53.6,28,15,0.0,0,0,46.7,15,7,26,15,11,0.045,0.2,0.3,-0.1
2025,20242025,1,Abilene Christian,WAC,6053,Cade Hornecker,F,31,1,287,91,13,51,9,10,6,19.9,95.2,101.1,-5.9,0.2,44.7,0.45,0.69,17.0,44.4,43.6,94,41,48.1,81,39,15.4,13,2,43.8,16,7,72,40,32,0.084,0.6,0.5,0.1
2025,20242025,1,Abilene Christian,WAC,6054,Christian Alston,G,23,0,196,93,13,18,10,10,6,25.2,110.0,99.7,10.3,0.8,45.7,0.545,0.77,53.6,36.8,39.1,69,27,38.3,47,18,40.9,22,9,81.1,37,30,38,24,14,0.143,0.7,0.3,0.4
2025,20242025,1,Abilene Christian,WAC,6055,Dontrez Williams,G,32,0,495,184,39,54,16,39,10,22.4,92.9,97.0,-4.1,0.3,46.8,0.504,0.41,38.5,30.0,44.2,156,69,54.0,113,61,18.6,43,8,63.3,60,38,80,56,24,0.089,1.1,1.0,0.1
2025,20242025,1,Abilene Christian,WAC,6056,Rich Smith,G,31,23,669,162,53,82,98,43,10,14.6,103.2,99.6,3.6,0.8,50.5,0.569,1.85,93.1,15.7,50.5,101,51,51.0,100,51,0.0,1,0,63.8,94,60,83,70,13,0.108,1.8,1.2,0.6
2025,20242025,1,Abilene Christian,WAC,6057,Yaniel Rivera,G,31,7,389,81,18,22,29,19,1,13.9,93.2,103.1,-9.9,0.1,43.0,0.448,1.61,11.6,12.2,31.4,86,27,33.3,21,7,30.8,65,20,70.0,10,7,41,36,5,0.051,0.5,0.5,0.0
2025,20242025,1,Abilene Christian,WAC,6058,Colby Tanner,G,24,0,75,36,2,5,2,3,0,22.3,115.3,107.6,7.7,0.3,56.5,0.565,1.0,6.5,20.0,38.7,31,12,50.0,2,1,37.9,29,11,50.0,2,1,5,4,1,0.16,0.3,0.1,0.2
2025,20242025,2,Air Force,Mountain West,6815,Luke Kearney,F,32,22,849,285,39,56,29,21,3,20.3,100.4,118.7,-18.3,1.1,49.8,0.541,0.74,23.4,26.4,38.9,239,93,51.3,80,41,32.7,159,52,83.9,56,47,87,64,23,0.033,0.7,0.0,0.7
2025,20242025,2,Air Force,Mountain West,6816,Wesley Celichowski,C,32,26,648,279,33,72,33,2,22,24.0,108.7,119.9,-11.2,1.6,54.7,0.581,1.0,55.4,34.8,50.3,193,97,59.7,134,80,28.8,59,17,63.6,107,68,66,43,23,0.068,1.1,-0.1,1.2
2025,20242025,2,Air Force,Mountain West,6817,Byron Brown,G,31,11,476,76,29,54,37,11,8,13.3,86.1,117.7,-31.6,-0.1,44.4,0.464,1.28,68.3,25.9,42.9,63,27,51.0,49,25,14.3,14,2,46.5,43,20,54,40,14,-0.017,-0.2,0.0,-0.2
